order_item_id,order_id,item_id,quantity,unit_price
35496,11795,2708,2,710.13
35497,11795,2395,1,743.39
35498,11795,1152,3,363.75
35499,11796,88,2,273.86
35500,11796,361,3,530.22
35501,11797,2064,1,700.16
35502,11797,2594,3,146.38
35503,11798,1700,1,687.36
35504,11798,526,1,472.36
35505,11799,2067,2,311.42
35506,11799,2957,1,360.89
35507,11800,2884,2,169.06
35508,11800,983,3,435.4
35509,11800,1147,2,670.44
35510,11800,860,2,697.05
35511,11801,2638,1,773.87
35512,11801,2020,3,525.14
35513,11801,1704,2,321.67
35514,11801,1800,2,170.23
35515,11802,2902,1,455.94
35516,11802,1796,2,171.38
35517,11802,2955,1,159.03
35518,11802,1279,3,588.22
35519,11803,1232,1,405.49
35520,11803,1877,3,156.98
35521,11804,1904,3,570.07
35522,11804,656,3,419.38
35523,11804,2672,1,264.71
35524,11804,814,2,749.67
35525,11805,149,3,87.56
35526,11805,1809,3,111.96
35527,11806,318,2,493.09
35528,11806,15,2,171.99
35529,11807,1949,2,267.59
35530,11807,2057,3,656.41
35531,11807,1366,2,488.87
35532,11807,1421,3,512.98
35533,11808,1358,2,278.46
35534,11808,2500,1,108.11
35535,11808,48,1,692.47
35536,11809,2528,2,697.39
35537,11809,1416,3,284.96
35538,11809,2779,1,257.03
35539,11809,2495,3,495.84
35540,11810,549,1,216.56
35541,11810,1679,3,283.1
35542,11810,2465,2,628.4
35543,11811,224,2,202.32
35544,11811,1693,2,692.58
35545,11812,70,3,87.92
35546,11812,2702,3,207.56
35547,11813,65,2,665.76
35548,11813,2594,1,146.38
35549,11814,1149,2,265.97
35550,11814,951,3,635.96
35551,11814,658,1,67.99
35552,11814,107,2,700.62
35553,11815,2420,1,708.42
35554,11815,2067,1,311.42
35555,11815,118,1,78.29
35556,11816,2901,2,224.14
35557,11816,2996,3,295.14
35558,11816,2884,1,169.06
35559,11816,1147,2,670.44
35560,11817,964,2,116.34
35561,11817,623,1,711.91
35562,11817,2292,3,359.8
35563,11817,1321,2,752.62
35564,11818,1299,3,142.86
35565,11818,1154,3,730.5
35566,11818,2336,3,244.66
35567,11819,33,1,398.79
35568,11819,143,2,732.77
35569,11819,615,1,437.1
35570,11819,2391,1,372.9
35571,11820,2569,2,291.78
35572,11820,2359,2,287.7
35573,11820,1182,3,487.66
35574,11820,352,2,384.95
35575,11821,1871,1,102.09
35576,11821,1632,2,200.71
35577,11822,1826,1,300.71
35578,11822,2745,3,501.02
35579,11823,1834,3,756.36
35580,11823,1508,2,119.93
35581,11823,1594,3,253.9
35582,11823,959,1,211.77
35583,11824,18,1,598.99
35584,11824,1621,1,239.65
35585,11824,1636,2,114.28
35586,11824,1364,3,750.13
35587,11825,1440,3,364.02
35588,11825,930,3,178.8
35589,11826,1868,1,191.64
35590,11826,2023,2,135.88
35591,11826,2231,3,58.26
35592,11826,2458,2,248.2
35593,11827,1368,2,275.48
35594,11827,595,3,188.1
35595,11827,2945,1,513.85
35596,11827,2937,3,287.4
35597,11828,1488,2,277.04
35598,11828,170,3,161.49
35599,11828,2749,2,519.44
35600,11828,1420,3,271.19
35601,11829,1998,2,108.36
35602,11829,1973,1,689.79
35603,11830,150,1,689.19
35604,11830,38,3,774.22
35605,11830,1489,2,192.98
35606,11831,2995,1,772.7
35607,11831,2753,3,306.82
35608,11831,1345,3,264.01
35609,11831,2728,2,253.61
35610,11832,2191,3,366.92
35611,11832,79,3,538.69
35612,11832,2749,1,519.44
35613,11833,2215,3,654.21
35614,11833,1434,1,268.3
35615,11834,2827,2,62.11
35616,11834,1205,2,557.33
35617,11835,2638,2,773.87
35618,11835,2881,3,472.16
35619,11835,1719,3,337.97
35620,11836,1521,2,668.44
35621,11836,2973,1,99.06
35622,11837,2290,1,195.23
35623,11837,761,3,401.65
35624,11838,140,2,198.98
35625,11838,833,1,354.13
35626,11839,993,3,664.13
35627,11839,2525,1,505.08
35628,11839,2817,1,70.47
35629,11839,2381,2,733.01
35630,11840,1244,2,266.01
35631,11840,1481,2,653.38
35632,11840,2291,2,224.03
35633,11841,527,1,320.01
35634,11841,1086,1,250.95
35635,11841,1987,3,701.02
35636,11841,2135,2,426.64
35637,11842,1117,2,568.01
35638,11842,2278,1,420.17
35639,11842,1215,3,639.63
35640,11843,1404,1,53.87
35641,11843,2738,3,289.14
35642,11843,820,2,561.38
35643,11843,523,2,750.14
35644,11844,2063,1,438.5
35645,11844,2928,1,68.11
35646,11844,701,3,129.45
35647,11844,1040,2,503.44
35648,11845,2214,1,275.67
35649,11845,292,1,659.48
35650,11845,154,3,708.86
35651,11845,2721,3,551.56
35652,11846,2104,3,85.88
35653,11846,139,1,262.03
35654,11846,2072,1,174.24
35655,11847,2443,1,694.79
35656,11847,2591,1,403.1
35657,11848,143,3,732.77
35658,11848,1190,1,293.69
35659,11848,1342,3,304.97
35660,11848,892,3,369.27
35661,11849,543,3,610.76
35662,11849,2868,3,541.6
35663,11849,1259,3,414.77
35664,11850,358,2,110.03
35665,11850,2873,1,369.89
35666,11851,1493,2,699.1
35667,11851,1485,1,639.4
35668,11852,749,2,517.44
35669,11852,547,1,87.89
35670,11852,433,3,207.93
35671,11853,2689,3,652.77
35672,11853,2010,2,574.49
35673,11853,2756,3,624.82
35674,11853,1841,1,175.2
35675,11854,357,1,116.11
35676,11854,977,1,329.9
35677,11854,1697,1,343.3
35678,11854,1604,1,737.1
35679,11855,44,2,144.64
35680,11855,2112,3,139.93
35681,11855,1636,3,114.28
35682,11856,849,3,232.73
35683,11856,205,3,583.91
35684,11856,1662,2,176.04
35685,11857,1637,1,306.61
35686,11857,626,2,579.67
35687,11858,2292,2,359.8
35688,11858,964,2,116.34
35689,11859,1959,3,460.35
35690,11859,1237,3,784.62
35691,11859,2848,3,119.09
35692,11859,1876,3,149.13
35693,11860,793,3,443.95
35694,11860,2326,3,114.15
35695,11860,1237,3,784.62
35696,11860,82,1,506.26
35697,11861,376,2,570.64
35698,11861,1685,3,424.87
35699,11861,1129,1,573.86
35700,11861,542,1,747.68
35701,11862,1993,1,772.52
35702,11862,2440,3,734.17
35703,11863,218,2,660.52
35704,11863,2979,3,697.05
35705,11864,430,2,360.49
35706,11864,151,3,369.5
35707,11864,183,3,662.44
35708,11865,2972,1,700.68
35709,11865,2779,2,257.03
35710,11865,2273,3,487.08
35711,11866,1826,3,300.71
35712,11866,2163,2,60.17
35713,11867,2965,2,785.76
35714,11867,621,1,344.8
35715,11868,2916,1,216.04
35716,11868,1253,2,757.29
35717,11868,1026,2,347.28
35718,11869,1863,2,662.64
35719,11869,2036,2,352.34
35720,11870,2026,1,55.7
35721,11870,1972,1,574.81
35722,11870,728,3,117.9
35723,11870,2467,2,157.83
35724,11871,2511,2,230.58
35725,11871,1162,1,276.88
35726,11871,1766,2,764.46
35727,11871,2187,3,765.26
35728,11872,14,2,126.07
35729,11872,2866,2,389.08
35730,11873,751,2,219.31
35731,11873,1288,1,715.68
35732,11873,1498,3,331.03
35733,11873,613,1,708.33
35734,11874,150,1,689.19
35735,11874,1225,3,568.0
35736,11874,542,1,747.68
35737,11875,2727,2,348.87
35738,11875,1306,1,159.91
35739,11875,2883,3,570.27
35740,11876,1000,3,108.3
35741,11876,2915,1,584.82
35742,11876,29,2,281.27
35743,11876,905,1,601.82
35744,11877,409,2,466.51
35745,11877,2684,3,181.41
35746,11878,1265,3,667.71
35747,11878,192,3,140.56
35748,11878,2640,3,570.69
35749,11879,1412,2,666.23
35750,11879,2988,1,283.4
35751,11880,539,2,496.42
35752,11880,2632,2,80.48
35753,11881,2693,1,102.77
35754,11881,2471,2,94.2
35755,11882,815,2,163.71
35756,11882,2368,3,646.89
35757,11882,1329,1,699.76
35758,11883,1606,2,777.87
35759,11883,2673,1,742.93
35760,11883,684,1,631.65
35761,11883,1263,1,771.99
35762,11884,2866,2,389.08
35763,11884,714,3,430.96
35764,11884,2520,1,210.33
35765,11885,323,2,708.88
35766,11885,1762,3,89.65
35767,11885,1440,2,364.02
35768,11885,2330,2,677.0
35769,11886,2812,3,186.19
35770,11886,1914,1,231.87
35771,11886,2948,2,449.62
35772,11887,2771,3,643.19
35773,11887,2259,1,202.65
35774,11888,1171,1,437.73
35775,11888,403,1,227.85
35776,11889,157,2,649.92
35777,11889,731,2,196.75
35778,11889,123,3,175.27
35779,11890,835,3,605.79
35780,11890,1655,1,558.45
35781,11891,2960,2,580.06
35782,11891,2514,2,766.52
35783,11891,1649,1,501.43
35784,11891,104,2,245.42
35785,11892,847,1,255.42
35786,11892,1580,3,288.15
35787,11892,661,2,58.47
35788,11892,317,3,411.14
35789,11893,62,2,252.06
35790,11893,2711,3,165.83
35791,11893,1597,1,620.24
35792,11894,1293,1,119.61
35793,11894,810,3,213.79
35794,11894,2853,2,408.34
35795,11895,1829,2,607.2
35796,11895,1445,3,655.45
35797,11895,2798,2,780.67
35798,11896,1651,3,326.32
35799,11896,677,2,582.38
35800,11897,1862,3,702.52
35801,11897,2954,1,706.35
35802,11897,720,3,638.24
35803,11897,1712,2,539.6
35804,11898,1325,3,725.22
35805,11898,549,2,216.56
35806,11898,588,1,777.9
35807,11899,1343,1,694.74
35808,11899,657,3,581.44
35809,11899,315,2,501.52
35810,11899,2414,3,261.95
35811,11900,2801,3,613.93
35812,11900,2687,1,562.75
35813,11900,442,2,461.41
35814,11901,2083,2,288.94
35815,11901,1048,3,381.92
35816,11901,2815,1,201.28
35817,11901,955,2,731.34
35818,11902,47,2,115.27
35819,11902,322,2,499.52
35820,11902,91,1,191.27
35821,11903,2199,1,427.86
35822,11903,1698,3,261.77
35823,11903,1147,1,670.44
35824,11903,1207,2,268.03
35825,11904,1919,3,72.64
35826,11904,2193,2,472.93
35827,11905,509,1,59.81
35828,11905,456,3,366.68
35829,11905,2435,2,281.38
35830,11906,759,3,563.06
35831,11906,862,2,257.32
35832,11907,1480,3,388.36
35833,11907,949,1,384.48
35834,11908,2987,2,153.88
35835,11908,176,1,109.12
35836,11908,1875,1,132.53
35837,11909,764,2,595.23
35838,11909,2631,1,739.08
35839,11909,415,2,211.6
35840,11910,2002,1,247.1
35841,11910,2408,3,125.33
35842,11911,2291,1,224.03
35843,11911,721,1,458.4
35844,11912,2371,2,724.9
35845,11912,1587,3,702.4
35846,11912,1951,2,713.3
35847,11913,820,1,561.38
35848,11913,2738,2,289.14
35849,11913,917,3,388.98
35850,11914,2731,3,567.27
35851,11914,668,2,411.12
35852,11914,566,3,387.55
35853,11915,1113,2,406.14
35854,11915,1168,2,783.89
35855,11915,152,2,57.25
35856,11916,232,3,54.23
35857,11916,735,3,685.73
35858,11916,2176,1,675.63
35859,11916,2005,2,213.97
35860,11917,2455,2,195.71
35861,11917,1608,2,713.75
35862,11917,964,2,116.34
35863,11917,740,2,583.83
35864,11918,389,3,676.21
35865,11918,2842,2,518.98
35866,11919,1080,1,538.65
35867,11919,14,3,126.07
35868,11920,2439,1,651.81
35869,11920,2423,2,122.4
35870,11920,2814,3,295.6
35871,11921,2850,1,150.8
35872,11921,2606,3,348.66
35873,11921,2677,3,191.66
35874,11921,2175,1,192.93
35875,11922,888,2,602.13
35876,11922,2392,1,124.6
35877,11922,1740,3,105.77
35878,11923,1569,3,299.03
35879,11923,433,1,207.93
35880,11924,2889,3,291.44
35881,11924,925,2,268.64
35882,11925,2965,3,785.76
35883,11925,850,3,124.98
35884,11925,1432,1,283.39
35885,11926,631,3,364.69
35886,11926,2715,1,244.57
35887,11926,269,3,768.04
35888,11927,1697,3,343.3
35889,11927,100,3,593.89
35890,11928,2432,1,556.24
35891,11928,296,2,150.41
35892,11929,2901,1,224.14
35893,11929,1471,1,586.74
35894,11929,1698,3,261.77
35895,11929,2996,1,295.14
35896,11930,58,3,65.17
35897,11930,2471,2,94.2
35898,11930,2852,3,292.16
35899,11931,646,2,292.12
35900,11931,147,3,592.67
35901,11931,954,2,195.84
35902,11931,155,1,187.15
35903,11932,57,3,86.97
35904,11932,32,3,189.94
35905,11933,1334,1,470.78
35906,11933,327,1,517.41
35907,11933,846,3,494.81
35908,11933,2448,1,167.71
35909,11934,2459,1,332.44
35910,11934,2297,3,147.29
35911,11934,2339,1,563.33
35912,11935,939,3,386.32
35913,11935,697,1,253.29
35914,11936,1087,1,750.98
35915,11936,1074,1,680.29
35916,11937,410,1,159.38
35917,11937,2239,1,258.76
35918,11937,2150,3,177.67
35919,11937,1768,1,354.89
35920,11938,1404,1,53.87
35921,11938,517,1,194.84
35922,11938,2323,2,479.45
35923,11938,1532,1,573.53
35924,11939,1952,2,626.62
35925,11939,2712,1,159.89
35926,11940,2634,3,336.43
35927,11940,409,1,466.51
35928,11940,2890,2,106.15
35929,11941,1424,1,538.19
35930,11941,50,1,134.39
35931,11942,838,3,232.01
35932,11942,208,3,786.0
35933,11943,109,1,153.02
35934,11943,2720,3,181.54
35935,11943,2128,2,635.02
35936,11944,2741,1,498.72
35937,11944,1983,2,159.14
35938,11944,227,3,632.11
35939,11944,218,2,660.52
35940,11945,693,3,449.21
35941,11945,1095,2,647.78
35942,11945,2006,1,500.71
35943,11946,907,2,399.01
35944,11946,881,3,393.93
35945,11946,771,3,732.6
35946,11946,2424,2,364.7
35947,11947,2697,2,322.53
35948,11947,436,2,127.95
35949,11948,849,2,232.73
35950,11948,1452,3,196.99
35951,11949,2775,1,764.03
35952,11949,2691,3,611.46
35953,11949,2238,2,394.61
35954,11949,2384,3,164.19
35955,11950,1459,3,712.04
35956,11950,2241,3,332.39
35957,11950,808,3,507.73
35958,11951,652,3,412.75
35959,11951,1865,2,166.73
35960,11952,507,2,543.44
35961,11952,1399,3,690.39
35962,11952,2559,2,672.13
35963,11952,1283,2,783.3
35964,11953,780,3,276.03
35965,11953,2687,3,562.75
35966,11953,980,1,318.04
35967,11953,1933,1,539.52
35968,11954,969,2,218.39
35969,11954,1076,1,653.45
35970,11954,2626,2,496.83
35971,11954,2588,2,188.45
35972,11955,2279,3,309.38
35973,11955,2258,1,114.51
35974,11955,1406,1,783.57
35975,11956,535,3,224.75
35976,11956,2009,2,722.49
35977,11956,1779,1,435.26
35978,11957,208,1,786.0
35979,11957,838,3,232.01
35980,11957,1005,1,490.7
35981,11958,550,3,161.01
35982,11958,95,2,353.45
35983,11958,2956,1,693.15
35984,11959,1326,2,675.84
35985,11959,194,1,130.82
35986,11959,2284,3,66.08
35987,11959,1595,2,763.26
35988,11960,2241,1,332.39
35989,11960,1064,2,135.85
35990,11960,1840,2,442.82
35991,11961,2141,1,769.23
35992,11961,1550,1,342.96
35993,11961,1192,1,292.38
35994,11961,1255,3,710.68
35995,11962,1803,3,613.32
35996,11962,1526,3,343.32
35997,11962,2924,2,310.48
35998,11963,2410,3,761.89
35999,11963,1316,3,501.2
36000,11963,1973,2,689.79
36001,11963,182,2,762.77
36002,11964,1291,1,77.73
36003,11964,2172,3,790.5
36004,11964,1217,3,285.46
36005,11965,1431,3,145.76
36006,11965,2035,2,146.65
36007,11965,668,2,411.12
36008,11965,1458,1,708.79
36009,11966,1826,3,300.71
36010,11966,416,3,387.39
36011,11966,1537,1,396.63
36012,11966,1429,2,411.05
36013,11967,1845,3,471.87
36014,11967,2601,3,534.18
36015,11967,1944,3,425.16
36016,11967,396,3,90.61
36017,11968,2028,3,280.55
36018,11968,914,1,257.86
36019,11968,754,2,75.1
36020,11968,557,3,292.56
36021,11969,1964,3,789.61
36022,11969,1672,2,532.99
36023,11970,694,1,254.49
36024,11970,2787,1,767.9
36025,11971,19,2,495.52
36026,11971,1452,2,196.99
36027,11971,2335,1,380.33
36028,11971,1294,1,617.78
36029,11972,225,2,672.49
36030,11972,173,2,613.57
36031,11973,2119,1,544.61
36032,11973,1927,2,465.62
36033,11973,1106,2,422.34
36034,11973,1928,3,582.01
36035,11974,260,3,342.13
36036,11974,1177,2,80.59
36037,11974,2288,2,462.16
36038,11974,1481,3,653.38
36039,11975,1005,2,490.7
36040,11975,1199,3,319.28
36041,11975,993,3,664.13
36042,11975,838,1,232.01
36043,11976,564,1,701.56
36044,11976,480,1,779.96
36045,11976,840,2,392.14
36046,11976,1552,2,625.34
36047,11977,2495,2,495.84
36048,11977,217,1,203.0
36049,11977,512,3,666.52
36050,11978,2931,2,314.28
36051,11978,1965,1,537.72
36052,11978,416,2,387.39
36053,11979,2843,3,516.44
36054,11979,682,3,429.5
36055,11980,431,2,143.78
36056,11980,1133,1,643.26
36057,11981,1556,1,647.69
36058,11981,1516,1,147.45
36059,11982,1610,3,767.82
36060,11982,934,1,186.71
36061,11983,2753,3,306.82
36062,11983,1070,1,125.04
36063,11983,2149,3,604.32
36064,11983,1409,2,373.96
36065,11984,1995,1,451.63
36066,11984,195,1,629.11
36067,11984,2606,3,348.66
36068,11985,214,1,89.8
36069,11985,1410,1,680.38
36070,11985,1450,2,263.08
36071,11986,1928,1,582.01
36072,11986,472,2,780.95
36073,11986,831,1,774.93
36074,11986,1927,1,465.62
36075,11987,2898,2,204.37
36076,11987,1759,1,407.65
36077,11987,1784,3,213.1
36078,11987,2553,3,90.0
36079,11988,2853,3,408.34
36080,11988,2741,2,498.72
36081,11989,1082,2,360.74
36082,11989,1296,1,231.0
36083,11990,2507,2,157.5
36084,11990,624,2,568.79
36085,11990,1993,2,772.52
36086,11991,550,3,161.01
36087,11991,1852,2,756.53
36088,11991,1023,2,191.59
36089,11991,428,1,504.04
36090,11992,1971,2,515.46
36091,11992,597,2,277.51
36092,11992,2173,2,248.98
36093,11992,2131,1,230.42
36094,11993,121,3,219.7
36095,11993,366,1,797.61
36096,11993,2493,1,199.45
36097,11993,114,1,207.04
36098,11994,2778,3,94.49
36099,11994,2543,3,179.73
36100,11995,2932,3,637.78
36101,11995,2367,3,555.58
36102,11995,2327,3,303.15
36103,11995,1276,3,640.41
36104,11996,2604,3,163.06
36105,11996,1230,2,376.84
36106,11997,2138,1,270.5
36107,11997,2975,2,373.12
36108,11997,2909,3,230.97
36109,11997,1396,1,193.89
36110,11998,985,1,457.78
36111,11998,2983,3,676.8
36112,11998,1375,1,735.51
36113,11998,2015,2,336.17
36114,11999,1474,1,697.38
36115,11999,1164,3,485.37
36116,11999,920,3,768.69
36117,12000,64,3,605.71
36118,12000,386,2,187.09
36119,12000,2668,2,289.55
36120,12000,1086,3,250.95
36121,12001,1969,1,330.26
36122,12001,2795,3,474.29
36123,12001,762,3,365.76
36124,12002,2721,2,551.56
36125,12002,920,1,768.69
36126,12002,212,3,708.11
36127,12002,2509,3,433.78
36128,12003,442,2,461.41
36129,12003,287,1,631.08
36130,12003,1423,3,709.95
36131,12003,2620,1,141.16
36132,12004,861,2,398.16
36133,12004,1983,2,159.14
36134,12004,218,2,660.52
36135,12004,497,3,50.54
36136,12005,1869,1,535.67
36137,12005,422,1,717.22
36138,12005,2916,3,216.04
36139,12005,837,1,403.41
36140,12006,2846,1,454.61
36141,12006,2948,2,449.62
36142,12006,631,1,364.69
36143,12006,2899,3,620.44
36144,12007,725,1,281.03
36145,12007,124,3,761.35
36146,12007,27,3,199.76
36147,12007,1915,1,610.25
36148,12008,1222,2,541.85
36149,12008,2424,1,364.7
36150,12008,1113,2,406.14
36151,12008,460,1,513.3
36152,12009,668,3,411.12
36153,12009,566,3,387.55
36154,12009,763,2,175.63
36155,12009,2837,3,328.78
36156,12010,1163,3,149.18
36157,12010,1157,2,585.0
36158,12010,470,1,186.2
36159,12011,1913,2,271.02
36160,12011,956,3,586.97
36161,12012,1754,1,491.62
36162,12012,73,1,231.45
36163,12013,578,3,189.81
36164,12013,2621,2,87.56
36165,12014,214,1,89.8
36166,12014,1132,1,531.03
36167,12014,2874,3,120.94
36168,12014,1320,3,156.6
36169,12015,2461,1,263.32
36170,12015,349,3,240.33
36171,12015,101,3,760.19
36172,12016,366,1,797.61
36173,12016,114,3,207.04
36174,12016,1183,2,362.31
36175,12016,271,2,452.86
36176,12017,1821,2,132.54
36177,12017,728,3,117.9
36178,12017,1242,3,137.71
36179,12017,2026,2,55.7
36180,12018,1583,3,307.05
36181,12018,61,2,780.66
36182,12018,836,1,601.59
36183,12018,1656,1,350.12
36184,12019,441,2,698.18
36185,12019,2569,1,291.78
36186,12020,1999,1,292.8
36187,12020,570,3,487.25
36188,12020,929,3,393.51
36189,12021,2701,3,156.46
36190,12021,1615,1,573.1
36191,12021,1986,3,783.92
36192,12021,183,2,662.44
36193,12022,627,2,442.86
36194,12022,2726,3,606.03
36195,12023,2966,3,451.52
36196,12023,833,3,354.13
36197,12023,194,2,130.82
36198,12023,2517,1,468.43
36199,12024,2595,2,629.95
36200,12024,187,1,51.65
36201,12024,2064,3,700.16
36202,12024,1534,2,796.49
36203,12025,1898,3,641.64
36204,12025,2840,2,323.8
36205,12025,1814,3,191.5
36206,12025,2563,3,205.59
36207,12026,244,3,769.17
36208,12026,843,3,653.34
36209,12026,2380,1,105.31
36210,12026,2111,1,252.43
36211,12027,728,3,117.9
36212,12027,1720,1,273.77
36213,12027,2559,1,672.13
36214,12027,507,1,543.44
36215,12028,1750,1,731.93
36216,12028,1074,3,680.29
36217,12028,2726,2,606.03
36218,12029,2910,3,677.53
36219,12029,1689,3,523.31
36220,12029,2834,3,473.43
36221,12030,520,3,576.91
36222,12030,2169,1,319.56
36223,12031,2824,1,605.48
36224,12031,2490,1,173.18
36225,12031,1517,3,663.42
36226,12032,244,1,769.17
36227,12032,1419,3,99.34
36228,12032,2887,3,258.82
36229,12032,2487,3,156.14
36230,12033,645,1,748.61
36231,12033,598,3,163.97
36232,12034,2291,2,224.03
36233,12034,2316,3,545.3
36234,12034,2518,2,183.51
36235,12035,2013,2,744.76
36236,12035,2276,1,203.17
36237,12035,2464,3,389.2
36238,12035,1269,3,599.41
36239,12036,2002,3,247.1
36240,12036,5,1,529.74
36241,12036,2037,2,378.05
36242,12037,1828,1,298.41
36243,12037,2787,2,767.9
36244,12037,1672,2,532.99
36245,12038,2781,1,293.41
36246,12038,1277,3,360.06
36247,12039,1239,2,223.93
36248,12039,2806,3,54.77
36249,12040,2672,2,264.71
36250,12040,1907,2,449.36
36251,12040,2053,1,734.54
36252,12041,2268,1,66.91
36253,12041,702,2,343.94
36254,12041,222,1,362.42
36255,12041,1693,2,692.58
36256,12042,2685,2,292.04
36257,12042,172,3,688.9
36258,12042,385,1,285.4
36259,12042,2357,1,454.23
36260,12043,1838,3,721.18
36261,12043,116,3,147.05
36262,12044,1298,2,681.19
36263,12044,2426,1,767.24
36264,12045,2486,1,441.86
36265,12045,2634,2,336.43
36266,12045,2003,2,757.49
36267,12045,2238,2,394.61
36268,12046,2650,2,490.94
36269,12046,192,2,140.56
36270,12046,843,1,653.34
36271,12046,2111,1,252.43
36272,12047,1073,3,201.32
36273,12047,1994,3,311.96
36274,12048,241,2,797.47
36275,12048,1023,2,191.59
36276,12048,2485,3,796.81
36277,12048,944,3,777.2
36278,12049,539,3,496.42
36279,12049,1067,3,65.3
36280,12049,42,3,140.21
36281,12050,904,3,640.77
36282,12050,1265,1,667.71
36283,12051,34,3,473.18
36284,12051,129,2,208.39
36285,12051,1675,2,268.23
36286,12051,2066,1,250.69
36287,12052,1939,3,190.81
36288,12052,1808,3,375.75
36289,12052,1727,3,53.99
36290,12052,1919,3,72.64
36291,12053,1138,1,245.51
36292,12053,53,1,708.42
36293,12053,2720,2,181.54
36294,12053,2128,2,635.02
36295,12054,402,3,509.58
36296,12054,1345,2,264.01
36297,12055,2454,3,121.67
36298,12055,1090,3,683.09
36299,12055,1385,3,560.42
36300,12056,2863,2,525.97
36301,12056,657,1,581.44
36302,12056,431,3,143.78
36303,12056,276,1,688.54
36304,12057,2681,3,563.27
36305,12057,1276,3,640.41
36306,12058,1690,2,578.11
36307,12058,1739,1,493.84
36308,12058,466,1,283.68
36309,12059,2988,3,283.4
36310,12059,427,2,287.66
36311,12060,2850,3,150.8
36312,12060,925,3,268.64
36313,12060,748,2,720.19
36314,12060,2275,2,300.91
36315,12061,522,3,543.15
36316,12061,205,3,583.91
36317,12061,19,3,495.52
36318,12061,948,3,68.6
36319,12062,535,3,224.75
36320,12062,1732,3,367.29
36321,12062,2961,1,373.49
36322,12062,1487,3,300.32
36323,12063,510,2,746.3
36324,12063,2817,2,70.47
36325,12064,1266,3,175.28
36326,12064,33,2,398.79
36327,12065,308,3,332.49
36328,12065,931,2,328.93
36329,12065,1165,2,747.75
36330,12066,1316,3,501.2
36331,12066,2410,3,761.89
36332,12066,1159,2,299.65
36333,12067,1845,3,471.87
36334,12067,1353,1,762.02
36335,12067,2447,2,426.12
36336,12068,2618,1,198.21
36337,12068,2685,2,292.04
36338,12069,1395,1,710.75
36339,12069,1677,1,479.63
36340,12070,1346,2,165.67
36341,12070,1811,2,625.05
36342,12070,2863,3,525.97
36343,12071,82,2,506.26
36344,12071,574,3,545.28
36345,12072,1184,2,557.68
36346,12072,263,2,267.38
36347,12072,16,2,271.18
36348,12073,410,1,159.38
36349,12073,2760,3,294.26
36350,12074,1813,2,579.85
36351,12074,1707,2,744.49
36352,12074,45,3,201.44
36353,12074,1681,1,648.14
36354,12075,778,2,90.74
36355,12075,169,1,309.31
36356,12075,1131,2,389.95
36357,12076,2363,2,321.41
36358,12076,490,3,66.01
36359,12077,2516,1,417.57
36360,12077,1104,2,227.03
36361,12077,1428,2,528.02
36362,12077,390,2,167.0
36363,12078,2250,1,616.86
36364,12078,2131,2,230.42
36365,12079,406,2,690.74
36366,12079,2293,3,793.2
36367,12079,43,3,761.8
36368,12079,2904,1,706.43
36369,12080,2301,2,584.85
36370,12080,1975,1,341.17
36371,12080,998,1,566.04
36372,12081,2187,3,765.26
36373,12081,1360,2,329.98
36374,12081,2511,3,230.58
36375,12082,1989,2,156.3
36376,12082,2726,2,606.03
36377,12083,884,3,483.59
36378,12083,2045,2,189.92
36379,12084,1444,2,229.26
36380,12084,1976,3,311.7
36381,12084,1933,2,539.52
36382,12085,2381,1,733.01
36383,12085,510,3,746.3
36384,12085,2525,3,505.08
36385,12086,2085,1,724.06
36386,12086,2076,2,723.42
36387,12086,630,1,171.59
36388,12086,2266,2,636.79
36389,12087,1212,2,120.86
36390,12087,1493,3,699.1
36391,12087,1485,1,639.4
36392,12088,153,3,296.5
36393,12088,2602,3,83.19
36394,12088,1966,1,79.69
36395,12089,1236,3,88.19
36396,12089,1006,3,71.94
36397,12089,1140,2,325.7
36398,12090,103,1,365.35
36399,12090,1388,2,775.47
36400,12091,509,3,59.81
36401,12091,890,1,735.32
36402,12092,2875,3,140.21
36403,12092,2551,2,280.84
36404,12092,750,3,464.04
36405,12093,866,3,238.54
36406,12093,2148,3,600.41
36407,12093,2393,1,265.88
36408,12093,1251,3,550.29
36409,12094,1018,3,621.71
36410,12094,1305,3,667.13
36411,12094,1734,3,544.37
36412,12095,1285,3,591.16
36413,12095,312,2,426.38
36414,12095,919,1,110.13
36415,12095,2960,3,580.06
36416,12096,2421,2,550.98
36417,12096,648,1,269.62
36418,12096,99,3,270.34
36419,12096,2690,1,233.65
36420,12097,2636,3,350.55
36421,12097,387,2,424.25
36422,12098,1792,1,166.72
36423,12098,682,3,429.5
36424,12098,3000,2,480.49
36425,12098,2319,3,617.94
36426,12099,2439,2,651.81
36427,12099,1983,2,159.14
36428,12099,861,1,398.16
36429,12099,1296,2,231.0
36430,12100,1142,1,730.13
36431,12100,576,2,223.38
36432,12100,2224,3,663.91
36433,12100,130,1,142.37
36434,12101,1164,1,485.37
36435,12101,826,2,414.88
36436,12101,1474,2,697.38
36437,12101,1029,1,322.78
36438,12102,2478,1,740.92
36439,12102,2747,1,763.58
36440,12103,2787,2,767.9
36441,12103,2441,1,541.2
36442,12103,2822,3,119.64
36443,12103,1033,2,617.23
36444,12104,302,2,214.11
36445,12104,1881,3,661.6
36446,12104,2957,2,360.89
36447,12105,2904,1,706.43
36448,12105,776,2,228.46
