item_id,restaurant_id,name,category,price
1291,113,Esse Combo,Main Course,77.73
1292,43,Nisi Platter,Breads,440.35
1293,70,Corporis Combo,Rice & Biryani,119.61
1294,71,Ullam Combo,Beverages,617.78
1295,21,Expedita Special,Starters,717.74
1296,70,In Bowl,Desserts,231.0
1297,100,Aliquid Combo,Sides,790.22
1298,15,Odio Wrap,Starters,681.19
1299,34,Fuga Wrap,Beverages,142.86
1300,97,Laudantium Wrap,Main Course,386.55
1301,74,Commodi Wrap,Starters,389.86
1302,31,Nulla Thali,Rice & Biryani,312.75
1303,37,Cumque Wrap,Breads,585.76
1304,67,Ex Wrap,Rice & Biryani,128.92
1305,67,Eos Bowl,Rice & Biryani,667.13
1306,47,Repudiandae Platter,Main Course,159.91
1307,55,Voluptas Thali,Sides,111.46
1308,8,Laudantium Platter,Breads,407.19
1309,58,Voluptatum Special,Beverages,557.62
1310,52,Similique Bowl,Sides,704.01
1311,75,Suscipit Platter,Sides,797.38
1312,89,Nobis Platter,Sides,667.86
1313,19,Doloremque Bowl,Breads,413.57
1314,59,Sint Deluxe,Main Course,570.85
1315,59,Deserunt Platter,Starters,609.87
1316,72,Enim Combo,Main Course,501.2
1317,53,Enim Special,Main Course,327.19
1318,38,Assumenda Special,Breads,138.31
1319,40,Reiciendis Combo,Desserts,270.49
1320,4,Laudantium Thali,Breads,156.6
1321,76,Quibusdam Platter,Starters,752.62
1322,40,Hic Combo,Rice & Biryani,187.31
1323,95,Saepe Platter,Starters,141.75
1324,45,Quidem Special,Starters,363.18
1325,74,Dolores Combo,Combos,725.22
1326,101,Iste Platter,Combos,675.84
1327,107,Voluptatibus Bowl,Breads,621.46
1328,65,Illum Wrap,Combos,621.26
1329,86,Illum Platter,Breads,699.76
1330,42,Rem Special,Sides,340.43
1331,116,Fugiat Platter,Beverages,455.75
1332,86,Quam Platter,Desserts,534.44
1333,111,Veritatis Deluxe,Starters,479.0
1334,102,Consequatur Thali,Desserts,470.78
1335,16,Deleniti Wrap,Main Course,194.32
1336,80,Neque Bowl,Starters,767.97
1337,67,Assumenda Deluxe,Combos,426.98
1338,3,Harum Special,Breads,771.78
1339,36,Ullam Thali,Rice & Biryani,233.97
1340,91,Debitis Thali,Combos,113.49
1341,69,Voluptates Bowl,Beverages,351.35
1342,6,Delectus Platter,Starters,304.97
1343,24,Expedita Platter,Starters,694.74
1344,41,Dignissimos Platter,Desserts,118.27
1345,13,Iste Bowl,Breads,264.01
1346,24,Expedita Combo,Main Course,165.67
1347,53,Veritatis Wrap,Breads,94.19
1348,42,Mollitia Deluxe,Starters,584.98
1349,39,Porro Platter,Main Course,290.03
1350,53,Dicta Combo,Desserts,331.63
1351,106,Repellat Special,Starters,201.92
1352,97,Suscipit Bowl,Rice & Biryani,419.73
1353,97,Fugiat Bowl,Sides,762.02
1354,35,Sunt Special,Beverages,398.62
1355,53,Nesciunt Special,Combos,71.68
1356,82,Minus Deluxe,Starters,251.87
1357,76,Odio Wrap,Main Course,234.74
1358,72,Autem Wrap,Breads,278.46
1359,53,Tempora Platter,Main Course,684.71
1360,65,Consectetur Deluxe,Breads,329.98
1361,22,Necessitatibus Thali,Rice & Biryani,453.15
1362,55,Quam Bowl,Combos,81.34
1363,105,Hic Platter,Desserts,539.79
1364,22,Voluptate Special,Starters,750.13
1365,62,Maxime Combo,Desserts,679.62
1366,49,Odit Combo,Rice & Biryani,488.87
1367,66,Placeat Combo,Starters,171.06
1368,69,Itaque Bowl,Main Course,275.48
1369,51,Repellendus Wrap,Main Course,672.87
1370,93,A Bowl,Desserts,708.71
1371,27,Consectetur Bowl,Beverages,712.95
1372,44,Officia Wrap,Desserts,784.73
1373,91,Tempora Platter,Desserts,234.45
1374,42,Vel Combo,Rice & Biryani,394.85
1375,77,Voluptatem Combo,Starters,735.51
1376,18,Magnam Wrap,Starters,506.59
1377,1,At Special,Breads,359.87
1378,115,Quibusdam Wrap,Combos,621.85
1379,69,Nam Special,Main Course,453.99
1380,115,Esse Thali,Combos,554.18
1381,46,Nobis Thali,Sides,670.6
1382,46,Error Platter,Breads,679.36
1383,104,Possimus Wrap,Starters,143.57
1384,48,Fugiat Deluxe,Combos,57.02
1385,96,Iste Special,Desserts,560.42
1386,91,Id Combo,Rice & Biryani,117.47
1387,79,Labore Wrap,Desserts,656.31
1388,29,Quo Deluxe,Combos,775.47
1389,5,Repellat Combo,Combos,728.38
1390,91,Delectus Bowl,Rice & Biryani,55.35
1391,106,Recusandae Wrap,Sides,133.21
1392,36,Placeat Bowl,Combos,177.86
1393,25,Laboriosam Wrap,Breads,99.02
1394,17,Vero Wrap,Main Course,145.57
1395,120,Architecto Bowl,Rice & Biryani,710.75
1396,94,Aperiam Thali,Desserts,193.89
1397,87,Consequuntur Special,Desserts,560.51
1398,114,Sunt Platter,Starters,753.42
1399,83,Officia Wrap,Starters,690.39
1400,42,Ad Platter,Sides,255.53
1401,88,Cupiditate Bowl,Combos,421.68
1402,67,Dolore Thali,Starters,712.85
1403,29,Nulla Special,Desserts,738.79
1404,69,Odit Platter,Beverages,53.87
1405,25,A Combo,Main Course,710.07
1406,104,Nobis Special,Rice & Biryani,783.57
1407,55,Eligendi Special,Rice & Biryani,197.66
1408,43,Voluptas Combo,Main Course,519.5
1409,13,Delectus Special,Combos,373.96
1410,4,Totam Bowl,Beverages,680.38
1411,32,Incidunt Special,Combos,228.77
1412,44,Dolore Thali,Starters,666.23
1413,67,Harum Thali,Rice & Biryani,757.66
1414,100,Consectetur Bowl,Combos,623.07
1415,81,Ullam Platter,Main Course,114.15
1416,8,Magni Special,Sides,284.96
1417,109,Explicabo Wrap,Main Course,636.98
1418,8,Blanditiis Thali,Combos,91.09
1419,79,Minima Wrap,Sides,99.34
1420,87,Vel Special,Starters,271.19
1421,49,Totam Platter,Main Course,512.98
1422,53,Doloremque Deluxe,Starters,390.06
1423,60,Asperiores Thali,Sides,709.95
1424,80,Nam Special,Beverages,538.19
1425,87,Sunt Thali,Starters,390.56
1426,43,Inventore Bowl,Rice & Biryani,131.0
1427,2,Voluptates Bowl,Main Course,494.66
1428,108,Eveniet Deluxe,Breads,528.02
1429,33,Nobis Combo,Sides,411.05
1430,80,Ullam Platter,Breads,232.36
1431,103,Consectetur Special,Starters,145.76
1432,75,Voluptatibus Platter,Beverages,283.39
1433,114,Consequatur Bowl,Breads,160.56
1434,40,A Bowl,Beverages,268.3
1435,2,Error Bowl,Breads,92.99
1436,65,Perferendis Thali,Starters,366.55
1437,26,Autem Deluxe,Rice & Biryani,638.95
1438,44,Delectus Deluxe,Combos,571.09
1439,60,Rerum Bowl,Beverages,689.01
1440,73,Et Combo,Desserts,364.02
1441,21,Quas Special,Combos,707.08
1442,117,Vero Special,Combos,214.55
1443,1,Numquam Wrap,Rice & Biryani,569.92
1444,60,Accusamus Bowl,Rice & Biryani,229.26
1445,95,Accusamus Thali,Beverages,655.45
1446,49,Voluptatem Deluxe,Sides,188.18
1447,1,Laboriosam Combo,Starters,105.3
1448,4,Cumque Bowl,Main Course,156.8
1449,57,Nisi Deluxe,Beverages,82.93
1450,4,Voluptate Deluxe,Rice & Biryani,263.08
1451,29,Delectus Combo,Breads,304.86
1452,71,Perferendis Deluxe,Breads,196.99
1453,23,Aut Thali,Desserts,732.99
1454,3,Eum Thali,Breads,334.19
1455,101,Molestiae Special,Beverages,752.09
1456,40,Commodi Platter,Rice & Biryani,327.23
1457,48,Corporis Wrap,Breads,755.87
1458,103,Corporis Bowl,Sides,708.79
1459,9,Ipsam Special,Breads,712.04
1460,17,Maxime Thali,Rice & Biryani,193.76
1461,49,In Wrap,Beverages,288.46
1462,55,Deserunt Wrap,Rice & Biryani,740.76
1463,98,Modi Bowl,Rice & Biryani,690.83
1464,38,Deleniti Thali,Breads,295.76
1465,7,Temporibus Wrap,Desserts,704.64
1466,109,Veritatis Bowl,Combos,206.93
1467,11,Dicta Thali,Combos,643.25
1468,79,Atque Special,Breads,431.46
1469,97,Quia Wrap,Beverages,423.94
1470,60,Recusandae Deluxe,Beverages,584.37
1471,68,Accusamus Wrap,Combos,586.74
1472,64,Similique Platter,Desserts,485.89
1473,82,Totam Thali,Starters,205.4
1474,115,Doloremque Deluxe,Combos,697.38
1475,51,Nulla Deluxe,Desserts,368.77
1476,49,Laudantium Bowl,Breads,751.62
1477,48,Error Combo,Main Course,150.75
1478,11,Sunt Combo,Combos,439.12
1479,30,Distinctio Bowl,Starters,398.94
1480,80,Neque Combo,Sides,388.36
1481,56,Sint Platter,Beverages,653.38
1482,41,Vitae Combo,Sides,68.54
1483,57,Numquam Deluxe,Desserts,534.02
1484,46,Esse Special,Desserts,681.95
1485,66,Commodi Bowl,Main Course,639.4
1486,119,Consequuntur Deluxe,Main Course,138.94
1487,47,Deserunt Special,Rice & Biryani,300.32
1488,87,Cupiditate Combo,Desserts,277.04
1489,105,Repudiandae Thali,Desserts,192.98
1490,78,Molestiae Deluxe,Desserts,56.4
1491,39,Laudantium Combo,Beverages,637.35
1492,52,Nobis Platter,Starters,404.0
1493,66,Ipsam Thali,Breads,699.1
1494,30,Deserunt Deluxe,Rice & Biryani,405.83
1495,67,Expedita Bowl,Combos,591.88
1496,60,Harum Combo,Main Course,284.81
1497,25,Tenetur Platter,Sides,207.19
1498,58,Blanditiis Thali,Starters,331.03
1499,74,Expedita Thali,Breads,279.18
1500,95,Quod Special,Combos,657.8
1501,107,Sapiente Combo,Beverages,219.12
1502,55,Sapiente Wrap,Sides,622.13
1503,89,Sequi Bowl,Desserts,294.56
1504,3,Id Bowl,Starters,741.61
1505,20,Voluptas Combo,Sides,785.13
1506,27,Alias Platter,Main Course,450.87
1507,25,Unde Platter,Main Course,296.63
1508,58,Incidunt Wrap,Desserts,119.93
1509,14,Enim Wrap,Breads,74.04
1510,89,Quas Bowl,Combos,70.13
1511,26,Sequi Special,Sides,262.86
1512,30,Quaerat Combo,Main Course,391.0
1513,48,Eaque Bowl,Starters,178.87
1514,111,Mollitia Platter,Sides,167.78
1515,15,Impedit Deluxe,Sides,408.69
1516,9,Tenetur Platter,Rice & Biryani,147.45
1517,27,Asperiores Combo,Sides,663.42
1518,86,Excepturi Platter,Breads,502.78
1519,40,Possimus Bowl,Rice & Biryani,426.86
1520,88,Molestiae Platter,Desserts,201.28
1521,19,Culpa Platter,Main Course,668.44
1522,78,Excepturi Thali,Rice & Biryani,444.39
1523,117,Praesentium Bowl,Combos,395.15
1524,74,Tempore Special,Main Course,265.93
1525,113,Saepe Platter,Beverages,575.24
1526,92,Aut Thali,Desserts,343.32
1527,106,Quia Thali,Breads,361.29
1528,23,Accusantium Bowl,Sides,393.37
1529,117,Magni Wrap,Breads,573.89
1530,13,Ipsum Platter,Starters,229.77
1531,112,Delectus Deluxe,Desserts,711.92
1532,69,Molestias Combo,Main Course,573.53
1533,93,Reiciendis Deluxe,Combos,358.46
1534,98,Nihil Bowl,Main Course,796.49
1535,10,Maiores Thali,Main Course,428.3
1536,100,Quisquam Combo,Sides,388.2
1537,33,Vero Deluxe,Starters,396.63
1538,10,Doloribus Wrap,Combos,335.87
1539,96,Optio Platter,Rice & Biryani,347.51
1540,2,Aut Combo,Main Course,581.82
1541,18,Ad Combo,Combos,413.57
1542,9,Repudiandae Special,Rice & Biryani,585.19
1543,57,Atque Deluxe,Combos,665.32
1544,108,Accusantium Deluxe,Breads,678.87
1545,78,Fuga Special,Breads,270.61
1546,69,Esse Wrap,Sides,176.34
1547,86,Animi Thali,Starters,558.04
1548,20,Assumenda Platter,Beverages,183.46
1549,92,Nam Special,Rice & Biryani,381.54
1550,7,Quae Thali,Main Course,342.96
1551,40,Illo Platter,Starters,498.65
1552,7,Sunt Thali,Sides,625.34
1553,119,Provident Deluxe,Beverages,731.57
1554,26,Nesciunt Special,Starters,366.26
1555,2,Nisi Combo,Rice & Biryani,559.97
1556,9,Voluptates Deluxe,Main Course,647.69
1557,107,Natus Wrap,Breads,593.01
1558,6,Blanditiis Platter,Main Course,661.72
1559,42,Tempore Bowl,Rice & Biryani,518.51
1560,120,Quidem Bowl,Sides,754.19
1561,16,Quidem Deluxe,Rice & Biryani,129.41
1562,42,Sint Deluxe,Starters,351.6
1563,41,Dolor Special,Sides,209.58
1564,29,Hic Special,Desserts,537.46
1565,48,Blanditiis Special,Main Course,714.1
1566,53,Ipsa Combo,Combos,787.33
1567,14,Beatae Wrap,Breads,238.96
1568,13,Quaerat Bowl,Beverages,786.06
1569,90,Enim Platter,Breads,299.03
1570,82,Dolor Thali,Beverages,783.52
1571,86,Quidem Platter,Main Course,301.33
1572,78,Itaque Bowl,Combos,336.78
1573,82,Mollitia Wrap,Rice & Biryani,427.57
1574,91,Repudiandae Special,Rice & Biryani,65.91
1575,98,Tempora Special,Desserts,227.3
1576,55,Totam Thali,Rice & Biryani,514.82
1577,8,Vero Deluxe,Beverages,424.04
1578,26,Temporibus Deluxe,Sides,203.29
1579,5,At Deluxe,Combos,604.44
1580,43,Ipsa Deluxe,Desserts,288.15
1581,101,Voluptatem Thali,Starters,440.65
1582,54,Nostrum Wrap,Desserts,612.91
1583,30,Excepturi Thali,Beverages,307.05
1584,27,Aspernatur Bowl,Starters,729.97
1585,86,Exercitationem Deluxe,Rice & Biryani,506.05
1586,49,Commodi Bowl,Beverages,187.66
1587,81,Nostrum Special,Main Course,702.4
1588,9,Cum Deluxe,Starters,525.78
1589,19,Odit Deluxe,Breads,118.82
1590,76,Similique Bowl,Rice & Biryani,227.23
1591,11,Sequi Platter,Combos,283.6
1592,93,Aspernatur Deluxe,Rice & Biryani,368.01
1593,78,Ipsa Deluxe,Desserts,264.01
1594,58,Vel Wrap,Rice & Biryani,253.9
1595,101,Unde Platter,Main Course,763.26
1596,47,Doloribus Platter,Sides,175.82
1597,57,Cumque Platter,Sides,620.24
1598,105,Accusantium Thali,Combos,64.86
1599,49,Voluptatum Platter,Main Course,619.14
1600,118,Deserunt Combo,Breads,464.64
1601,23,Voluptates Combo,Sides,397.74
1602,59,Accusamus Combo,Sides,471.61
1603,62,Dolorem Special,Beverages,152.49
1604,61,Praesentium Deluxe,Breads,737.1
1605,1,Laborum Special,Beverages,418.59
1606,119,Quasi Platter,Sides,777.87
1607,48,Quas Platter,Combos,280.86
1608,76,Facilis Special,Sides,713.75
1609,118,Doloremque Special,Sides,749.1
1610,21,Minima Deluxe,Sides,767.82
1611,99,Debitis Thali,Beverages,432.21
1612,63,Fugiat Wrap,Beverages,572.34
1613,84,Cumque Platter,Sides,601.75
1614,32,Aliquam Platter,Starters,741.1
1615,47,Iusto Wrap,Starters,573.1
1616,83,Nobis Deluxe,Desserts,504.08
1617,88,Fugit Deluxe,Desserts,235.56
1618,75,Qui Wrap,Breads,59.25
1619,99,At Special,Sides,348.25
1620,76,Fuga Special,Rice & Biryani,707.0
1621,22,Repellat Thali,Sides,239.65
1622,39,Sunt Bowl,Sides,489.56
1623,94,Autem Platter,Main Course,131.96
1624,74,Praesentium Thali,Beverages,660.67
1625,35,Odit Wrap,Rice & Biryani,747.51
1626,51,Quaerat Wrap,Desserts,54.82
1627,22,Magni Thali,Combos,51.18
1628,9,Aspernatur Thali,Sides,443.72
1629,84,Praesentium Combo,Sides,177.98
1630,48,Reiciendis Deluxe,Breads,198.52
1631,24,Doloremque Bowl,Main Course,388.0
1632,105,Maxime Deluxe,Breads,200.71
1633,96,Dolore Deluxe,Rice & Biryani,244.51
1634,116,Facere Thali,Sides,380.55
1635,117,Corporis Bowl,Main Course,701.27
1636,22,Rem Special,Desserts,114.28
1637,16,Veniam Combo,Main Course,306.61
1638,75,Cum Deluxe,Combos,413.9
1639,98,Eum Special,Starters,95.79
1640,97,Quaerat Special,Starters,122.63
1641,67,A Thali,Starters,331.75
1642,67,Aperiam Thali,Desserts,749.1
1643,61,Accusantium Thali,Beverages,503.28
1644,44,Exercitationem Combo,Beverages,799.58
1645,105,Aperiam Deluxe,Beverages,548.81
1646,49,Optio Bowl,Starters,781.48
1647,112,Maiores Combo,Main Course,52.31
1648,112,Molestiae Wrap,Sides,593.92
1649,114,Distinctio Deluxe,Starters,501.43
1650,112,Dolorum Bowl,Desserts,763.3
1651,97,Amet Thali,Rice & Biryani,326.32
1652,80,Quod Wrap,Combos,436.19
1653,85,Ullam Deluxe,Starters,789.64
1654,105,Nihil Combo,Starters,525.33
1655,112,Et Special,Beverages,558.45
1656,30,Iste Bowl,Combos,350.12
1657,79,Expedita Thali,Main Course,311.25
1658,120,Nesciunt Platter,Main Course,600.71
1659,38,Ipsum Bowl,Rice & Biryani,583.96
1660,112,Fugit Bowl,Starters,145.9
1661,102,Autem Special,Desserts,674.27
1662,71,Rem Thali,Combos,176.04
1663,58,Minima Special,Combos,546.98
1664,31,Cumque Deluxe,Rice & Biryani,177.82
1665,85,Provident Wrap,Main Course,129.1
1666,92,Veniam Special,Breads,746.75
1667,42,Asperiores Platter,Desserts,215.28
1668,33,Dolorum Wrap,Combos,763.63
1669,86,Et Special,Breads,742.05
1670,82,Quas Wrap,Combos,117.83
1671,89,Aperiam Combo,Rice & Biryani,748.83
1672,99,Natus Bowl,Main Course,532.99
1673,49,Atque Wrap,Sides,540.44
1674,101,Omnis Bowl,Sides,656.34
1675,29,Id Combo,Main Course,268.23
1676,15,Ipsa Special,Beverages,605.44
1677,120,Itaque Deluxe,Main Course,479.63
1678,17,Commodi Thali,Beverages,765.55
1679,74,Quod Wrap,Starters,283.1
1680,76,Odit Bowl,Rice & Biryani,685.34
1681,55,Accusamus Combo,Beverages,648.14
1682,120,Maxime Thali,Breads,439.81
1683,78,Eligendi Bowl,Rice & Biryani,129.94
1684,2,Illum Bowl,Combos,286.94
1685,105,Recusandae Combo,Rice & Biryani,424.87
1686,59,Incidunt Deluxe,Desserts,159.4
1687,86,Soluta Thali,Starters,499.16
1688,40,Exercitationem Bowl,Main Course,255.09
1689,109,Officiis Wrap,Combos,523.31
1690,28,Maxime Platter,Desserts,578.11
1691,49,Rerum Special,Beverages,164.53
1692,92,Possimus Deluxe,Rice & Biryani,575.31
1693,7,Eius Thali,Breads,692.58
1694,94,Quisquam Platter,Desserts,788.29
1695,85,Exercitationem Thali,Breads,793.3
1696,71,Distinctio Platter,Beverages,366.83
1697,61,Ab Combo,Sides,343.3
1698,68,Nemo Wrap,Desserts,261.77
1699,119,Alias Deluxe,Sides,122.99
1700,42,Eveniet Thali,Starters,687.36
1701,91,Quis Combo,Combos,540.98
1702,74,Laborum Deluxe,Combos,571.97
1703,38,Tempora Deluxe,Rice & Biryani,213.6
1704,96,Voluptate Deluxe,Starters,321.67
1705,110,Accusamus Bowl,Main Course,558.74
1706,110,Iusto Deluxe,Sides,762.8
1707,55,A Wrap,Breads,744.49
1708,13,Unde Combo,Combos,184.72
1709,7,Minus Special,Beverages,495.04
1710,20,Inventore Wrap,Sides,233.75
1711,16,Corporis Deluxe,Sides,416.47
1712,89,Enim Bowl,Breads,539.6
1713,49,Quia Thali,Main Course,633.3
1714,111,Ex Thali,Sides,256.41
1715,84,Nihil Platter,Beverages,58.7
1716,15,Porro Special,Main Course,416.91
1717,86,Assumenda Bowl,Rice & Biryani,67.27
1718,74,Dicta Bowl,Combos,255.29
1719,96,Hic Special,Breads,337.97
1720,83,Consectetur Wrap,Sides,273.77
1721,17,Aperiam Special,Beverages,97.62
1722,117,Eveniet Thali,Breads,354.0
1723,90,Quasi Special,Sides,467.05
1724,69,Neque Thali,Combos,97.95
1725,108,Voluptates Bowl,Main Course,615.13
1726,27,Minima Wrap,Main Course,185.5
1727,77,Officia Wrap,Breads,53.99
1728,58,Blanditiis Thali,Beverages,142.28
1729,17,Repellendus Bowl,Rice & Biryani,539.48
1730,12,Consequatur Bowl,Desserts,688.59
1731,5,Quae Special,Main Course,429.61
1732,47,Deleniti Bowl,Breads,367.29
1733,85,Tempore Special,Rice & Biryani,275.45
1734,67,Mollitia Thali,Desserts,544.37
1735,57,Autem Deluxe,Combos,571.33
1736,67,Rerum Combo,Rice & Biryani,565.95
1737,85,Reiciendis Thali,Starters,227.83
1738,25,Assumenda Deluxe,Desserts,692.06
1739,28,Nostrum Deluxe,Rice & Biryani,493.84
1740,36,Ut Deluxe,Sides,105.77
1741,33,Delectus Combo,Sides,537.33
1742,21,Ex Platter,Combos,112.44
1743,33,Illum Wrap,Sides,755.15
1744,19,Facilis Bowl,Rice & Biryani,102.92
1745,94,Ipsam Combo,Rice & Biryani,585.83
1746,73,Mollitia Wrap,Breads,364.76
1747,20,Voluptates Combo,Sides,334.21
1748,78,Itaque Deluxe,Main Course,252.59
1749,69,Ipsum Special,Sides,99.47
1750,82,Odio Special,Beverages,731.93
1751,100,Fugit Combo,Breads,701.64
1752,29,Eveniet Combo,Starters,123.46
1753,29,Autem Platter,Main Course,637.05
1754,16,Eligendi Deluxe,Desserts,491.62
1755,104,Deleniti Platter,Main Course,446.72
1756,90,Reprehenderit Bowl,Desserts,463.66
1757,78,Corrupti Special,Starters,178.06
1758,97,Dolor Platter,Breads,308.88
1759,95,Corrupti Wrap,Sides,407.65
1760,17,Doloremque Combo,Starters,564.99
1761,92,Odio Deluxe,Breads,157.0
1762,73,Omnis Wrap,Desserts,89.65
1763,93,Ipsam Wrap,Beverages,580.63
1764,32,Nemo Wrap,Sides,580.09
1765,24,Cumque Platter,Beverages,648.85
1766,65,Quidem Combo,Desserts,764.46
1767,67,Magnam Wrap,Rice & Biryani,278.89
1768,110,Eos Special,Desserts,354.89
1769,41,Odio Thali,Main Course,526.01
1770,10,Inventore Wrap,Rice & Biryani,758.65
1771,22,Officiis Bowl,Starters,113.44
1772,37,Fuga Bowl,Combos,656.26
1773,2,Cumque Platter,Breads,409.74
1774,66,Consectetur Wrap,Main Course,354.1
1775,79,Dolore Deluxe,Starters,585.62
1776,90,Vitae Bowl,Beverages,233.17
1777,95,Incidunt Wrap,Starters,505.53
1778,22,Voluptatibus Wrap,Rice & Biryani,181.11
1779,47,Voluptatem Thali,Breads,435.26
1780,7,Sed Platter,Combos,334.32
1781,48,Animi Special,Beverages,735.53
1782,32,Esse Thali,Main Course,267.55
1783,62,Itaque Combo,Desserts,209.8
1784,95,Dignissimos Wrap,Sides,213.1
1785,40,Consectetur Wrap,Starters,751.56
1786,115,Expedita Bowl,Combos,93.12
1787,1,Magnam Bowl,Combos,296.41
1788,46,Nam Special,Starters,312.29
1789,93,Quam Deluxe,Sides,315.9
1790,13,Architecto Platter,Combos,198.16
1791,68,Veritatis Bowl,Breads,358.04
1792,117,In Platter,Starters,166.72
1793,85,Facilis Combo,Rice & Biryani,403.02
1794,48,Doloribus Combo,Beverages,371.26
1795,24,Aliquam Bowl,Desserts,131.52
1796,57,Necessitatibus Wrap,Combos,171.38
1797,46,Odio Wrap,Sides,54.36
1798,114,Quos Thali,Rice & Biryani,133.0
1799,37,Quo Special,Breads,345.91
1800,96,Expedita Combo,Starters,170.23
1801,26,Consequatur Platter,Desserts,139.09
1802,63,Officiis Bowl,Combos,649.87
1803,92,Corporis Deluxe,Beverages,613.32
1804,100,Deserunt Platter,Sides,148.56
1805,14,Cupiditate Thali,Starters,144.59
1806,45,Accusantium Bowl,Starters,625.54
1807,31,Assumenda Special,Beverages,372.25
1808,77,Est Wrap,Starters,375.75
1809,38,Delectus Combo,Combos,111.96
1810,55,Eius Deluxe,Breads,596.94
1811,24,Natus Deluxe,Desserts,625.05
1812,111,Minima Combo,Rice & Biryani,549.75
1813,55,Vitae Deluxe,Combos,579.85
1814,104,Suscipit Special,Breads,191.5
1815,110,Tenetur Bowl,Breads,222.04
1816,17,Blanditiis Platter,Starters,255.4
1817,25,Reprehenderit Deluxe,Sides,63.25
1818,26,Repudiandae Special,Starters,335.26
1819,68,Facilis Combo,Rice & Biryani,216.33
1820,55,Autem Platter,Starters,432.4
1821,83,Adipisci Special,Desserts,132.54
1822,47,At Combo,Beverages,583.69
1823,32,Eius Combo,Starters,186.31
1824,1,Tenetur Special,Beverages,208.98
1825,61,Numquam Combo,Main Course,373.18
1826,33,Debitis Platter,Beverages,300.71
1827,15,Consectetur Special,Starters,562.22
1828,99,Iure Thali,Breads,298.41
1829,95,Cupiditate Thali,Beverages,607.2
1830,76,Animi Bowl,Beverages,228.69
1831,36,Officiis Deluxe,Sides,115.42
1832,14,Architecto Deluxe,Main Course,80.78
1833,117,Dolores Wrap,Rice & Biryani,194.7
1834,58,Rem Special,Main Course,756.36
1835,80,Non Combo,Desserts,594.01
1836,98,Nam Deluxe,Breads,82.86
1837,25,Praesentium Platter,Desserts,718.69
1838,98,Aliquam Thali,Beverages,721.18
1839,58,Modi Wrap,Main Course,733.14
1840,9,Vero Platter,Sides,442.82
1841,65,Nobis Thali,Starters,175.2
1842,36,Doloribus Wrap,Breads,267.24
1843,73,Libero Special,Rice & Biryani,605.54
1844,51,Error Platter,Main Course,174.14
1845,97,Ea Bowl,Sides,471.87
1846,50,Harum Platter,Desserts,205.19
1847,1,Hic Deluxe,Rice & Biryani,494.08
1848,2,Occaecati Thali,Combos,427.86
1849,93,Distinctio Bowl,Desserts,277.56
1850,29,Aliquid Combo,Desserts,464.11
1851,22,Sint Deluxe,Starters,450.17
1852,38,Sit Special,Breads,756.53
1853,36,Sint Deluxe,Desserts,705.04
1854,7,Exercitationem Wrap,Rice & Biryani,792.15
1855,27,Tenetur Bowl,Main Course,51.05
1856,45,Impedit Wrap,Beverages,293.42
1857,91,Praesentium Bowl,Desserts,591.56
1858,53,Neque Bowl,Desserts,293.48
1859,8,Quo Wrap,Starters,667.95
1860,29,Perferendis Wrap,Desserts,182.55
1861,3,Assumenda Bowl,Main Course,591.95
1862,89,Commodi Platter,Desserts,702.52
1863,82,Hic Bowl,Rice & Biryani,662.64
1864,29,Molestiae Combo,Desserts,202.94
1865,81,Deserunt Thali,Sides,166.73
1866,30,Nihil Wrap,Sides,326.48
1867,116,Eligendi Platter,Main Course,421.97
1868,59,Temporibus Deluxe,Breads,191.64
1869,63,Qui Wrap,Breads,535.67
1870,3,Expedita Combo,Breads,713.94
1871,105,Suscipit Platter,Rice & Biryani,102.09
1872,10,Quisquam Platter,Rice & Biryani,391.27
1873,83,Ad Platter,Main Course,593.23
1874,18,Modi Wrap,Starters,502.47
1875,49,Magnam Platter,Starters,132.53
1876,2,Perferendis Thali,Starters,149.13
1877,99,Quisquam Special,Desserts,156.98
1878,81,Placeat Bowl,Starters,644.3
1879,2,Laborum Thali,Main Course,456.78
1880,105,Recusandae Combo,Main Course,201.74
1881,62,Provident Thali,Combos,661.6
1882,40,Iste Combo,Combos,165.88
1883,8,Molestias Bowl,Desserts,520.61
1884,16,Fugit Special,Starters,127.11
1885,38,Ducimus Special,Sides,156.38
1886,117,Alias Deluxe,Starters,220.01
1887,50,Ipsum Deluxe,Beverages,541.52
1888,29,Saepe Wrap,Sides,565.07
1889,92,Est Thali,Main Course,418.87
1890,15,Aliquam Deluxe,Main Course,767.35
1891,37,Hic Combo,Main Course,511.77
1892,16,Aspernatur Combo,Main Course,721.69
1893,78,Optio Deluxe,Breads,371.47
1894,43,Quia Bowl,Breads,559.57
1895,20,Magnam Wrap,Desserts,518.57
1896,37,Reprehenderit Combo,Main Course,253.32
1897,64,Eveniet Wrap,Beverages,749.66
1898,104,Dolore Wrap,Main Course,641.64
1899,111,Consequuntur Deluxe,Breads,290.19
1900,50,Expedita Platter,Combos,660.99
1901,15,Unde Bowl,Sides,769.69
1902,36,Excepturi Deluxe,Main Course,292.29
1903,17,Fugiat Deluxe,Sides,314.46
1904,64,Quibusdam Platter,Combos,570.07
1905,53,Aspernatur Bowl,Beverages,153.67
1906,84,Est Deluxe,Sides,363.99
1907,64,Repellat Bowl,Combos,449.36
1908,106,Molestias Deluxe,Sides,112.71
1909,92,Libero Platter,Rice & Biryani,577.32
