order_id,customer_id,restaurant_id,rider_id,order_timestamp,status,payment_method,total_amount,delivery_time_minutes,discount_applied
9854,309,17,134,2026-03-08 13:26:00,delivered,card,2304.0,50,0.0
9855,16,13,44,2025-08-27 22:43:00,delivered,cash,3281.16,69,0.0
9856,366,44,147,2026-05-29 15:49:00,delivered,card,1401.92,53,0.0
9857,222,77,140,2024-10-01 22:01:00,delivered,cash,605.29,42,106.81
9858,148,21,23,2024-02-22 19:36:00,delivered,cash,1321.84,41,0.0
9859,333,47,2,2024-10-20 14:23:00,delivered,upi,2526.21,48,0.0
9860,269,55,141,2025-11-14 21:17:00,delivered,cash,3308.52,35,174.13
9861,303,46,,2026-06-04 20:43:00,cancelled,card,4120.36,,0.0
9862,390,79,38,2025-07-17 22:50:00,delivered,netbanking,1579.56,65,0.0
9863,304,107,,2025-12-22 20:39:00,cancelled,netbanking,0.0,,195.09
9864,33,106,78,2024-11-23 22:23:00,delivered,upi,1599.36,18,282.24
9865,53,47,83,2026-03-15 19:54:00,delivered,upi,1752.51,61,0.0
9866,77,77,52,2025-10-07 14:30:00,delivered,cash,2384.54,-7,0.0
9867,467,50,49,2026-03-14 08:18:00,delivered,card,2948.59,42,155.19
9868,322,92,29,2026-01-05 09:02:00,delivered,wallet,1385.69,69,153.97
9869,41,119,114,2024-11-03 20:10:00,delivered,cash,672.96,57,0.0
9870,65,60,68,2026-04-28 14:20:00,delivered,card,2738.76,57,0.0
9871,171,95,136,2025-07-10 11:40:00,delivered,wallet,1481.1,64,0.0
9872,116,48,,2026-02-28 19:18:00,cancelled,card,0.0,,476.35
9873,495,95,69,2024-06-02 08:04:00,delivered,card,2789.34,28,0.0
9874,260,29,22,2026-03-01 08:24:00,refunded,cash,2871.07,29,0.0
9875,279,46,22,2025-05-23 15:26:00,delivered,upi,1084.62,33,0.0
9876,153,45,148,2025-01-23 15:56:00,delivered,cash,851.62,30,0.0
9877,313,87,116,2026-06-17 11:33:00,delivered,wallet,1114.26,53,0.0
9878,438,68,50,2025-04-16 17:21:00,delivered,wallet,3913.87,64,0.0
9879,461,17,126,2026-05-16 19:46:00,delivered,wallet,2331.13,27,259.01
9880,303,55,21,2025-08-30 19:15:00,delivered,wallet,1443.83,68,0.0
9881,42,76,47,2026-03-12 13:35:00,delivered,wallet,2397.6,56,0.0
9882,280,72,95,2026-04-11 09:56:00,in_progress,upi,4852.22,,0.0
9883,446,10,88,2026-05-17 23:24:00,delivered,card,3153.3,40,0.0
9884,339,4,117,2025-05-25 21:08:00,delivered,netbanking,2662.95,42,0.0
9885,136,21,85,2025-07-27 18:24:00,delivered,wallet,2343.3,23,0.0
9886,219,107,77,2026-04-26 14:11:00,delivered,card,1324.3,41,0.0
9887,156,110,90,2026-05-19 09:50:00,delivered,netbanking,2215.74,25,0.0
9888,25,98,87,2026-02-08 13:21:00,delivered,card,3917.86,56,0.0
9889,59,21,9,2026-03-14 11:03:00,delivered,card,4349.72,28,0.0
9890,310,74,,2024-04-16 09:40:00,cancelled,cash,0.0,,0.0
9891,107,33,100,2026-06-18 18:14:00,delivered,upi,2595.53,44,0.0
9892,119,11,61,2025-07-31 14:30:00,delivered,upi,2332.02,42,122.74
9893,423,114,38,2026-05-01 09:56:00,delivered,card,1881.82,63,332.09
9894,295,78,13,2026-01-27 09:12:00,delivered,netbanking,1359.44,-12,0.0
9895,417,24,118,2025-06-17 20:05:00,delivered,upi,3303.28,40,0.0
9896,80,98,119,2025-07-29 11:45:00,delivered,cash,3490.19,57,0.0
9897,105,24,79,2025-11-07 22:47:00,delivered,upi,3329.53,33,0.0
9898,379,102,51,2025-07-21 10:18:00,delivered,card,2144.04,53,0.0
9899,412,95,28,2025-07-06 16:29:00,delivered,netbanking,3109.07,31,548.66
9900,423,25,79,2026-03-29 19:12:00,refunded,netbanking,2657.85,58,139.89
9901,297,4,35,2026-02-22 09:30:00,delivered,cash,1034.33,27,0.0
9902,225,39,114,2024-01-13 09:31:00,delivered,netbanking,1458.97,51,76.79
9903,202,47,8,2026-04-10 21:17:00,delivered,upi,1423.16,47,0.0
9904,238,105,48,2025-10-13 17:35:00,delivered,cash,1952.31,60,0.0
9905,45,27,55,2026-03-22 20:13:00,delivered,cash,4077.86,15,0.0
9906,242,103,61,2025-02-03 23:57:00,delivered,cash,1275.13,52,318.78
9907,336,4,62,2026-05-22 11:50:00,delivered,upi,3967.08,44,0.0
9908,303,66,90,2025-10-06 16:53:00,delivered,wallet,2811.73,16,0.0
9909,497,25,105,2024-12-25 08:56:00,in_progress,card,4644.42,,0.0
9910,322,101,118,2026-06-16 12:08:00,delivered,wallet,3382.08,59,0.0
9911,426,59,122,2024-11-21 16:31:00,delivered,wallet,611.82,47,0.0
9912,123,21,99,2026-04-08 22:33:00,refunded,wallet,6360.51,16,0.0
9913,208,63,78,2025-02-14 13:36:00,delivered,cash,2880.96,31,0.0
9914,339,81,100,2025-08-10 16:24:00,delivered,cash,5188.59,31,0.0
9915,225,22,142,2025-05-29 15:24:00,delivered,upi,445.64,55,23.46
9916,438,90,99,2026-03-21 19:19:00,delivered,cash,597.97,51,0.0
9917,158,20,59,2024-07-05 08:21:00,delivered,netbanking,3188.12,43,0.0
9918,127,9,150,2026-06-19 13:26:00,delivered,cash,929.52,21,0.0
9919,343,86,51,2025-09-10 21:12:00,in_progress,cash,2408.02,,602.0
9920,390,41,24,2025-08-23 19:46:00,refunded,cash,2014.14,36,0.0
9921,178,114,,2026-06-04 15:45:00,cancelled,netbanking,0.0,,0.0
9922,101,117,53,2026-01-04 13:00:00,delivered,card,1981.22,47,0.0
9923,25,59,45,2025-02-15 22:18:00,delivered,netbanking,1834.64,20,458.66
9924,461,90,50,2026-03-04 19:33:00,delivered,netbanking,2709.72,35,0.0
9925,62,72,140,2024-07-27 10:39:00,delivered,card,1635.9,33,0.0
9926,77,54,112,2025-12-21 18:31:00,delivered,netbanking,749.29,52,39.44
9927,163,64,89,2026-04-05 21:56:00,delivered,cash,3582.65,26,0.0
9928,438,11,,2026-05-27 19:08:00,cancelled,netbanking,1946.81,,343.55
9929,84,49,12,2024-11-03 22:50:00,refunded,upi,4098.25,17,215.7
9930,163,73,20,2025-07-29 16:40:00,delivered,card,2688.02,58,0.0
9931,444,76,124,2025-09-13 15:46:00,delivered,netbanking,3961.85,31,0.0
9932,93,99,75,2025-06-06 18:06:00,delivered,wallet,3658.58,66,0.0
9933,448,119,97,2026-05-12 23:14:00,delivered,cash,1990.09,36,0.0
9934,129,68,55,2026-06-27 23:06:00,delivered,cash,875.86,51,0.0
9935,223,9,33,2026-05-01 10:21:00,refunded,card,2108.5,31,0.0
9936,308,69,64,2026-02-25 15:47:00,delivered,upi,1439.33,18,159.93
9937,355,12,,2026-05-15 16:39:00,cancelled,upi,2096.74,,0.0
9938,286,44,94,2024-03-31 09:52:00,delivered,wallet,497.1,48,87.72
9939,254,90,100,2025-08-22 17:58:00,delivered,upi,3507.67,34,184.61
9940,390,33,105,2025-03-25 08:10:00,delivered,card,4287.19,46,756.56
9941,367,90,110,2026-04-19 20:55:00,delivered,upi,4133.56,21,0.0
9942,233,64,10,2024-11-24 13:41:00,delivered,upi,2098.34,29,0.0
9943,268,84,95,2026-06-02 13:12:00,delivered,cash,1544.05,25,0.0
9944,168,70,60,2024-05-28 12:50:00,delivered,cash,968.55,26,0.0
9945,115,117,97,2026-03-22 18:46:00,delivered,netbanking,4312.18,46,0.0
9946,269,68,16,2025-10-23 22:34:00,delivered,cash,486.15,46,25.59
9947,74,10,3,2025-08-06 14:02:00,delivered,upi,2769.55,32,0.0
9948,345,29,,2026-03-18 21:17:00,cancelled,upi,0.0,,514.71
9949,430,118,62,2025-01-27 23:36:00,delivered,wallet,2440.66,47,430.7
9950,26,82,48,2026-06-14 16:35:00,delivered,card,1004.44,44,177.25
9951,443,5,64,2026-06-17 09:50:00,delivered,cash,2962.6,58,0.0
9952,75,66,61,2026-01-04 22:21:00,delivered,netbanking,3000.82,70,0.0
9953,151,31,,2025-07-04 12:27:00,cancelled,cash,1686.62,,0.0
9954,86,117,48,2025-03-11 21:01:00,delivered,card,1898.36,46,0.0
9955,360,25,101,2025-03-01 17:50:00,delivered,card,4372.79,50,0.0
9956,422,41,9,2025-11-16 15:14:00,refunded,netbanking,660.95,37,73.44
9957,314,79,109,2026-05-28 14:41:00,delivered,upi,3866.11,43,0.0
9958,405,22,75,2026-05-31 08:49:00,refunded,card,1646.49,42,182.94
9959,361,63,28,2025-12-15 20:06:00,delivered,card,462.69,31,51.41
9960,398,39,124,2024-08-24 22:57:00,delivered,netbanking,866.27,30,0.0
9961,392,75,69,2026-03-11 09:39:00,delivered,netbanking,797.71,53,0.0
9962,408,98,,2024-08-25 21:35:00,cancelled,card,2957.32,,0.0
9963,202,18,43,2026-04-08 21:29:00,delivered,card,4800.81,37,0.0
9964,432,107,111,2025-12-17 11:51:00,delivered,netbanking,2701.02,26,675.26
9965,317,101,138,2024-05-30 13:59:00,delivered,cash,2203.29,55,0.0
9966,126,65,70,2026-01-20 15:37:00,delivered,upi,4314.74,69,0.0
9967,443,74,136,2026-04-11 08:52:00,delivered,card,2111.11,56,0.0
9968,451,30,122,2026-04-29 15:02:00,in_progress,cash,745.46,,0.0
9969,114,101,47,2026-03-12 21:21:00,delivered,card,733.49,29,0.0
9970,173,14,43,2026-02-21 22:19:00,delivered,upi,1513.86,29,0.0
9971,217,119,107,2026-05-27 21:09:00,delivered,cash,2943.42,52,0.0
9972,61,118,74,2026-02-09 22:21:00,delivered,card,2003.28,52,0.0
9973,339,78,94,2025-04-29 19:44:00,refunded,netbanking,3408.37,48,0.0
9974,84,82,3,2024-03-05 17:13:00,delivered,wallet,660.59,21,0.0
9975,21,43,84,2025-12-06 22:24:00,refunded,netbanking,1440.62,19,0.0
9976,416,14,150,2026-03-29 23:08:00,delivered,netbanking,659.67,23,0.0
9977,40,52,21,2026-06-29 21:58:00,delivered,wallet,1837.49,25,459.37
9978,29,65,93,2026-05-29 08:11:00,delivered,netbanking,1391.26,46,0.0
9979,194,95,37,2025-05-23 10:48:00,delivered,cash,4223.35,28,0.0
9980,46,78,10,2025-05-16 19:58:00,delivered,card,1874.4,57,0.0
9981,186,4,33,2025-05-10 18:28:00,delivered,wallet,4031.67,39,447.96
9982,250,25,138,2026-05-26 14:29:00,delivered,upi,3922.21,44,692.15
9983,312,22,129,2026-05-21 15:48:00,delivered,card,1018.51,-3,179.74
9984,395,96,32,2025-11-10 17:35:00,delivered,netbanking,2733.8,46,0.0
9985,100,1,26,2026-06-04 12:54:00,delivered,netbanking,567.64,58,0.0
9986,442,84,121,2026-03-05 21:06:00,delivered,netbanking,970.04,18,0.0
9987,60,37,127,2026-02-28 16:34:00,delivered,cash,1995.18,42,0.0
9988,137,8,114,2026-01-01 08:06:00,delivered,wallet,3723.2,19,0.0
9989,291,10,75,2024-12-29 17:27:00,delivered,upi,4687.46,26,246.71
9990,115,3,43,2026-03-04 20:07:00,delivered,card,4113.39,53,1028.35
9991,461,40,87,2025-04-21 13:58:00,delivered,netbanking,1751.81,57,0.0
9992,56,42,96,2026-02-08 23:58:00,refunded,cash,2194.69,46,0.0
9993,454,109,107,2025-02-07 09:25:00,delivered,netbanking,4400.1,55,0.0
9994,97,113,88,2026-05-01 15:54:00,delivered,upi,2141.35,53,0.0
9995,470,81,41,2025-06-13 22:04:00,delivered,card,2613.64,23,290.4
9996,315,87,60,2026-06-19 09:52:00,delivered,cash,1749.51,-6,0.0
9997,127,52,1,2025-09-29 10:29:00,refunded,upi,2445.79,24,0.0
9998,202,97,47,2026-06-03 17:36:00,delivered,netbanking,3044.71,65,0.0
9999,160,15,57,2026-05-01 21:45:00,delivered,cash,4076.71,65,0.0
10000,78,51,4,2026-04-05 18:25:00,delivered,cash,1003.1,38,111.45
10001,298,43,12,2026-03-21 10:00:00,delivered,cash,572.8,31,63.64
10002,81,37,,2025-02-06 23:19:00,cancelled,card,2296.37,,0.0
10003,201,96,76,2026-06-12 17:54:00,delivered,netbanking,2510.74,15,0.0
10004,472,120,104,2025-01-04 11:20:00,delivered,netbanking,1852.94,28,0.0
10005,61,50,1,2026-06-10 11:11:00,delivered,cash,3565.2,64,187.64
10006,226,6,77,2025-08-09 19:24:00,delivered,netbanking,1805.43,23,0.0
10007,379,110,103,2024-08-01 14:01:00,delivered,card,2669.55,19,0.0
10008,329,66,,2024-11-09 16:53:00,cancelled,upi,0.0,,0.0
10009,188,24,70,2025-10-08 23:48:00,delivered,card,3172.26,37,0.0
10010,189,61,131,2025-11-23 08:08:00,delivered,upi,2579.92,45,455.28
10011,44,59,99,2026-05-15 17:19:00,delivered,wallet,2512.0,39,443.29
10012,354,8,124,2025-02-02 20:39:00,delivered,netbanking,3012.75,17,0.0
10013,44,85,9,2026-03-12 22:29:00,delivered,wallet,2819.31,64,0.0
10014,377,11,137,2024-11-15 23:29:00,delivered,upi,3911.28,16,434.59
10015,337,118,135,2026-05-17 23:19:00,delivered,card,1607.25,36,0.0
10016,8,42,127,2026-06-17 23:48:00,in_progress,card,1360.82,,340.21
10017,191,35,,2025-08-27 20:32:00,cancelled,upi,1031.52,,114.61
10018,99,2,64,2025-11-06 21:57:00,delivered,wallet,962.85,66,106.98
10019,27,110,,2025-10-03 17:14:00,cancelled,upi,0.0,,386.35
10020,386,45,103,2025-01-08 12:42:00,delivered,upi,3151.35,62,0.0
10021,383,41,97,2024-11-11 21:02:00,delivered,wallet,1333.32,19,333.33
10022,164,39,80,2024-08-10 20:56:00,delivered,netbanking,2304.38,62,121.28
10023,329,58,117,2025-03-10 10:34:00,delivered,upi,2392.67,23,0.0
10024,349,108,,2026-05-20 08:09:00,cancelled,cash,2869.7,,0.0
10025,465,83,118,2025-11-19 12:31:00,refunded,upi,1490.37,35,0.0
10026,36,25,99,2026-01-31 13:02:00,delivered,cash,1595.77,24,281.61
10027,275,35,132,2026-05-20 22:57:00,delivered,netbanking,3072.0,53,0.0
10028,394,41,,2024-11-14 15:53:00,cancelled,cash,315.64,,0.0
10029,289,120,122,2024-05-29 15:18:00,in_progress,cash,1072.38,,119.15
10030,132,104,101,2026-04-13 08:19:00,delivered,card,3292.42,69,173.28
10031,94,43,9,2026-01-10 18:11:00,delivered,card,1439.36,61,0.0
10032,210,15,140,2025-05-29 17:26:00,delivered,cash,2617.5,18,0.0
10033,199,31,69,2025-04-13 21:18:00,delivered,wallet,3276.19,,172.43
10034,317,87,91,2024-02-25 10:52:00,delivered,cash,2129.45,40,0.0
10035,451,68,89,2025-06-29 17:29:00,delivered,card,1664.24,52,0.0
10036,409,4,94,2025-12-24 12:28:00,delivered,upi,3292.62,41,0.0
10037,80,81,,2026-03-18 23:22:00,cancelled,netbanking,0.0,,278.84
10038,432,39,36,2026-02-24 12:24:00,delivered,upi,3009.58,44,0.0
10039,166,82,137,2024-12-22 10:05:00,delivered,upi,2507.05,34,0.0
10040,355,34,13,2025-11-24 11:33:00,delivered,wallet,2600.76,23,458.96
10041,405,108,144,2025-04-22 21:24:00,delivered,netbanking,976.91,69,51.42
10042,181,94,96,2025-05-03 15:23:00,delivered,wallet,2971.85,48,524.44
10043,234,37,79,2025-11-07 10:22:00,delivered,wallet,2047.92,58,361.4
10044,246,63,139,2026-06-28 17:51:00,delivered,upi,2089.64,61,0.0
10045,486,5,59,2026-01-07 21:54:00,delivered,wallet,2552.98,19,0.0
10046,346,79,54,2026-05-25 14:47:00,delivered,card,2414.85,51,0.0
10047,295,119,4,2026-06-17 11:53:00,delivered,netbanking,2500.58,69,625.15
10048,205,79,69,2024-02-15 10:24:00,delivered,wallet,3364.32,57,0.0
10049,125,49,90,2025-09-30 09:54:00,delivered,wallet,3948.98,67,0.0
10050,330,96,101,2025-11-11 08:43:00,delivered,wallet,1000.21,39,0.0
10051,4,83,21,2026-02-19 10:02:00,delivered,card,1741.72,49,0.0
10052,435,51,115,2025-10-15 19:19:00,delivered,upi,557.99,36,0.0
10053,134,59,,2026-02-06 13:40:00,cancelled,cash,0.0,,0.0
10054,226,49,,2025-08-14 08:23:00,cancelled,upi,721.9,,180.47
10055,337,92,20,2026-01-12 17:16:00,delivered,cash,1414.28,53,353.57
10056,410,75,98,2026-05-25 08:30:00,delivered,cash,962.82,40,0.0
10057,243,46,9,2024-12-04 14:48:00,delivered,wallet,2350.95,47,261.22
10058,342,56,78,2026-06-08 19:48:00,delivered,netbanking,276.33,28,0.0
10059,224,7,49,2024-12-15 08:48:00,delivered,card,2765.19,36,487.97
10060,300,71,64,2024-11-01 19:33:00,delivered,wallet,1377.22,38,344.31
10061,158,74,146,2025-05-17 16:21:00,in_progress,cash,3014.24,,531.93
10062,463,14,23,2025-04-18 18:33:00,delivered,cash,1762.25,46,92.75
10063,329,103,9,2026-04-23 12:23:00,delivered,card,832.83,,0.0
10064,364,41,7,2026-05-26 12:44:00,delivered,wallet,2564.36,59,0.0
10065,169,38,108,2026-06-16 19:37:00,delivered,wallet,1362.08,39,0.0
10066,154,51,42,2026-01-17 10:19:00,delivered,upi,2012.25,62,0.0
10067,268,108,39,2026-06-08 22:25:00,in_progress,netbanking,1407.16,,0.0
10068,422,89,140,2025-02-14 17:59:00,delivered,wallet,1172.0,59,206.82
10069,115,18,131,2026-03-25 16:13:00,delivered,netbanking,3301.99,57,0.0
10070,211,57,119,2026-03-24 12:23:00,delivered,cash,2256.01,70,0.0
10071,388,25,136,2025-10-30 08:58:00,delivered,wallet,1198.47,44,63.08
10072,35,24,135,2024-11-19 08:02:00,delivered,upi,933.73,33,233.43
10073,275,45,93,2026-01-23 13:53:00,delivered,card,3742.25,65,935.56
10074,77,9,12,2025-10-01 08:03:00,delivered,cash,4042.47,66,0.0
10075,201,11,47,2025-12-17 10:51:00,refunded,netbanking,5252.37,28,0.0
10076,499,94,111,2024-06-03 11:03:00,delivered,cash,902.83,64,225.71
10077,430,11,,2025-06-23 13:06:00,cancelled,card,2329.57,,258.84
10078,209,31,88,2025-05-10 17:41:00,delivered,netbanking,1391.27,44,154.59
10079,461,64,35,2025-06-15 08:11:00,delivered,card,4570.47,39,806.55
10080,52,28,69,2025-05-06 18:18:00,refunded,card,4154.72,53,461.64
10081,8,69,,2025-08-24 21:33:00,cancelled,cash,0.0,,0.0
10082,477,7,137,2026-06-22 22:54:00,delivered,wallet,3218.49,24,567.97
10083,53,63,115,2025-07-27 22:01:00,delivered,wallet,2124.91,30,531.23
10084,245,69,48,2026-01-03 23:34:00,delivered,wallet,1593.35,48,0.0
10085,138,86,125,2026-03-15 16:42:00,delivered,wallet,3345.45,63,0.0
10086,317,33,34,2024-02-24 15:27:00,delivered,card,1955.43,41,0.0
10087,19,7,94,2025-10-01 08:00:00,delivered,wallet,3384.35,41,0.0
10088,463,76,10,2025-08-31 08:56:00,delivered,upi,545.55,23,28.71
10089,316,117,29,2026-02-17 09:15:00,delivered,wallet,2883.88,53,0.0
10090,165,120,13,2025-11-25 17:28:00,delivered,upi,1891.35,16,472.84
10091,322,81,136,2026-05-31 22:12:00,delivered,wallet,3550.6,42,0.0
10092,26,32,24,2026-06-06 12:22:00,refunded,upi,1435.49,70,0.0
10093,378,16,38,2025-05-03 21:00:00,delivered,upi,3810.74,46,200.56
10094,186,55,136,2024-08-20 09:31:00,delivered,wallet,3406.56,62,0.0
10095,450,120,61,2025-04-25 21:15:00,delivered,wallet,2105.67,23,233.96
10096,311,49,,2025-08-05 20:37:00,cancelled,wallet,0.0,,758.55
10097,101,4,,2026-01-03 16:52:00,cancelled,wallet,2848.45,,0.0
10098,204,12,127,2026-05-16 08:14:00,delivered,card,3463.96,-5,384.89
10099,321,49,33,2025-09-12 21:05:00,delivered,upi,1214.52,67,134.95
10100,298,63,61,2026-04-02 10:52:00,delivered,netbanking,1763.29,66,0.0
10101,295,38,23,2025-09-18 13:06:00,delivered,upi,953.88,48,0.0
10102,296,4,95,2025-03-31 08:02:00,delivered,cash,2220.47,31,0.0
10103,94,88,,2025-05-05 15:17:00,cancelled,wallet,0.0,,0.0
10104,341,84,143,2024-12-06 12:55:00,refunded,cash,1637.42,40,0.0
10105,79,51,131,2025-04-22 19:44:00,delivered,card,1813.52,70,0.0
10106,6,52,136,2025-12-25 12:09:00,delivered,upi,1988.07,63,0.0
10107,225,69,64,2024-03-14 16:14:00,in_progress,netbanking,852.68,,0.0
10108,123,118,,2026-02-18 09:29:00,cancelled,netbanking,0.0,,0.0
10109,385,20,140,2024-11-26 08:53:00,delivered,card,1647.22,47,183.02
10110,148,14,78,2024-05-26 21:59:00,delivered,card,2794.37,37,493.12
10111,390,102,79,2026-05-21 16:53:00,in_progress,upi,2687.81,,0.0
10112,187,79,,2025-07-25 21:03:00,cancelled,upi,2666.07,,0.0
10113,171,96,,2025-02-19 10:49:00,cancelled,card,1446.66,,0.0
10114,185,5,26,2026-04-02 21:17:00,delivered,cash,2615.0,21,0.0
10115,185,11,,2025-07-04 19:22:00,cancelled,upi,0.0,,0.0
10116,31,119,116,2024-09-04 17:24:00,delivered,netbanking,668.0,24,0.0
10117,424,67,138,2025-04-09 22:28:00,refunded,cash,1149.34,18,0.0
10118,190,20,69,2024-04-29 08:07:00,delivered,cash,2384.64,19,0.0
10119,136,44,,2025-07-06 13:20:00,cancelled,cash,2349.64,,0.0
10120,139,33,90,2024-08-23 08:31:00,delivered,upi,2089.59,39,109.98
10121,176,115,106,2024-04-06 13:21:00,delivered,card,4083.54,46,0.0
10122,460,118,,2026-06-25 09:29:00,cancelled,card,0.0,,0.0
10123,258,70,72,2024-07-03 14:56:00,delivered,card,895.27,35,0.0
10124,177,75,54,2026-04-21 13:55:00,delivered,netbanking,2696.33,24,0.0
10125,30,32,4,2025-09-02 16:48:00,delivered,upi,1854.01,42,0.0
10126,448,93,4,2026-04-21 18:24:00,delivered,wallet,1921.78,67,0.0
10127,108,9,142,2025-08-29 20:35:00,delivered,upi,3950.51,21,207.92
10128,45,79,137,2026-03-10 12:21:00,delivered,card,2130.19,15,0.0
10129,103,49,,2025-09-10 19:15:00,cancelled,netbanking,2290.48,,572.62
10130,164,58,86,2024-07-21 13:09:00,delivered,cash,1971.15,65,0.0
10131,259,73,,2026-04-30 15:19:00,cancelled,upi,0.0,,381.82
10132,381,35,88,2026-06-19 23:13:00,delivered,netbanking,2302.69,18,255.85
10133,387,79,64,2025-06-23 23:58:00,delivered,cash,2846.69,64,0.0
10134,118,25,102,2024-09-10 18:53:00,delivered,card,229.4,37,0.0
10135,439,93,,2024-04-24 16:50:00,cancelled,card,0.0,,0.0
10136,304,88,109,2026-04-04 09:43:00,delivered,card,3384.18,37,846.04
10137,338,7,60,2025-11-21 15:39:00,delivered,netbanking,2446.61,56,611.65
10138,289,15,122,2026-06-25 22:24:00,delivered,wallet,2359.18,65,262.13
10139,125,99,47,2026-04-16 14:27:00,delivered,card,705.82,25,124.56
10140,113,70,,2026-05-01 22:47:00,cancelled,card,0.0,,0.0
10141,201,65,,2026-03-23 10:33:00,cancelled,wallet,4225.41,,745.66
10142,82,98,,2025-05-21 15:39:00,cancelled,cash,883.9,,0.0
10143,20,92,118,2025-04-28 14:09:00,delivered,card,3461.82,56,0.0
10144,258,109,25,2025-07-26 13:22:00,delivered,card,2830.62,43,0.0
10145,146,118,7,2025-10-18 16:01:00,delivered,cash,2714.98,36,0.0
10146,283,48,90,2026-01-16 23:55:00,delivered,wallet,1495.73,34,0.0
10147,106,102,115,2026-04-01 09:12:00,delivered,wallet,3761.05,22,0.0
10148,301,119,76,2026-05-14 16:03:00,delivered,cash,2119.19,15,0.0
10149,1,18,65,2024-06-16 21:33:00,delivered,netbanking,4130.52,46,0.0
10150,185,85,94,2025-07-21 14:50:00,delivered,upi,2604.13,59,459.55
10151,351,95,70,2025-08-21 14:23:00,delivered,card,2502.71,49,131.72
10152,366,32,89,2026-06-27 12:17:00,delivered,card,3139.26,69,0.0
10153,304,77,35,2026-05-03 16:20:00,delivered,upi,937.51,35,234.38
10154,300,102,71,2024-04-19 14:16:00,delivered,cash,2123.9,16,530.98
10155,49,70,43,2025-07-12 16:38:00,delivered,netbanking,2304.67,40,0.0
10156,370,5,,2025-01-04 18:44:00,cancelled,cash,1923.5,,0.0
10157,210,69,103,2026-05-23 10:26:00,delivered,wallet,1487.92,65,0.0
10158,475,81,109,2025-01-02 11:26:00,delivered,wallet,2907.36,48,0.0
10159,231,40,87,2026-06-15 09:06:00,delivered,card,1882.71,28,0.0
10160,159,107,107,2025-08-21 14:23:00,delivered,netbanking,2363.28,58,0.0
10161,420,93,98,2026-02-17 16:39:00,delivered,wallet,1890.84,54,0.0
10162,47,1,108,2026-06-15 12:01:00,delivered,netbanking,1852.55,62,0.0
10163,86,110,33,2026-05-09 15:25:00,delivered,cash,3087.92,39,0.0
10164,472,62,90,2025-01-29 19:31:00,delivered,wallet,2673.64,22,0.0
10165,38,26,49,2026-06-22 13:31:00,delivered,card,1980.85,50,104.26
10166,281,78,92,2026-03-08 19:37:00,delivered,card,827.86,19,146.09
10167,407,109,38,2025-11-21 18:14:00,delivered,cash,1525.41,68,269.19
10168,35,6,34,2025-06-21 14:44:00,delivered,netbanking,1094.06,38,57.58
10169,148,4,110,2024-06-01 08:57:00,delivered,netbanking,3732.32,66,0.0
10170,339,82,,2026-03-25 10:09:00,cancelled,upi,1470.96,,0.0
10171,95,42,,2026-03-17 15:15:00,cancelled,wallet,2306.22,,0.0
10172,160,84,66,2026-02-26 15:07:00,delivered,wallet,2992.68,18,748.17
10173,67,96,132,2025-09-23 14:57:00,delivered,cash,1717.07,70,190.78
10174,394,110,34,2025-03-10 20:56:00,delivered,upi,689.15,40,36.27
10175,320,101,106,2025-06-21 09:30:00,delivered,wallet,3082.91,46,0.0
10176,495,63,66,2026-04-06 18:08:00,delivered,card,939.08,48,0.0
10177,475,26,47,2026-05-02 20:24:00,delivered,netbanking,1791.1,60,0.0
10178,208,51,1,2026-05-20 21:03:00,delivered,upi,1615.58,22,179.51
10179,363,81,86,2024-11-24 21:11:00,delivered,cash,1226.11,35,0.0
10180,165,19,21,2026-02-15 22:53:00,delivered,card,3654.39,37,0.0
10181,478,70,137,2026-04-29 09:27:00,delivered,card,1603.83,20,84.41
10182,322,114,86,2025-07-11 22:20:00,delivered,upi,1400.9,40,0.0
10183,391,71,24,2024-12-26 22:13:00,delivered,wallet,1279.53,51,319.88
10184,366,17,122,2026-06-09 09:39:00,delivered,netbanking,4821.13,53,0.0
10185,256,110,105,2026-02-16 08:36:00,delivered,upi,3521.9,16,0.0
10186,493,57,115,2026-01-15 20:31:00,refunded,cash,560.02,20,0.0
10187,289,37,139,2024-05-17 22:07:00,delivered,wallet,1853.4,53,205.93
10188,115,72,45,2026-06-20 15:28:00,delivered,wallet,1353.75,40,338.44
10189,3,16,,2025-06-04 16:59:00,cancelled,cash,0.0,,846.71
10190,207,93,12,2026-04-10 08:59:00,delivered,cash,2162.14,19,381.55
10191,197,42,31,2025-07-24 08:32:00,delivered,cash,2607.26,27,0.0
10192,227,102,55,2025-01-25 09:16:00,delivered,netbanking,2243.62,39,0.0
10193,380,25,59,2025-07-10 22:25:00,delivered,card,2317.74,37,121.99
10194,383,64,70,2026-04-25 14:39:00,delivered,upi,1584.11,15,279.55
10195,319,104,67,2025-03-23 20:34:00,delivered,wallet,950.4,16,105.6
10196,254,119,99,2025-06-11 21:33:00,delivered,cash,1920.95,42,0.0
10197,442,76,107,2026-04-12 14:23:00,delivered,wallet,2480.8,23,0.0
10198,103,104,102,2025-10-16 14:21:00,delivered,cash,335.07,66,0.0
10199,245,74,4,2026-04-14 20:59:00,delivered,wallet,1871.7,26,0.0
10200,409,80,3,2025-05-22 23:10:00,delivered,wallet,2168.01,42,0.0
10201,494,7,103,2025-10-09 14:18:00,delivered,upi,1376.91,29,0.0
